iter	Logloss
2927	0.2170459792
2928	0.217043915
2929	0.2170408817
2930	0.2170383206
2931	0.2170364299
2932	0.2170318595
2933	0.2170316868
2934	0.2170287533
2935	0.2170235088
2936	0.2170213335
2937	0.2170167079
2938	0.2170123006
2939	0.2170082848
2940	0.2170063121
2941	0.2170040394
2942	0.2169990684
2943	0.2169960448
2944	0.2169939684
2945	0.2169893841
2946	0.2169859744
2947	0.216984484
2948	0.216982355
2949	0.2169820525
2950	0.2169785738
2951	0.2169745892
2952	0.2169729075
2953	0.2169691038
2954	0.2169653785
2955	0.2169621772
2956	0.2169586682
2957	0.2169583198
2958	0.2169550507
2959	0.2169510162
2960	0.2169485602
2961	0.2169478545
2962	0.2169458978
2963	0.2169424672
2964	0.2169383297
2965	0.2169346853
2966	0.2169297328
2967	0.2169280861
2968	0.2169266316
2969	0.2169238138
2970	0.2169220361
2971	0.2169181018
2972	0.2169139723
2973	0.2169125107
2974	0.2169082057
2975	0.2169055691
2976	0.2169008886
2977	0.21689735
2978	0.2168944468
2979	0.2168919685
2980	0.2168890202
2981	0.2168862817
2982	0.2168836164
2983	0.2168801333
2984	0.2168795528
2985	0.2168766717
2986	0.2168758007
2987	0.2168748606
2988	0.216873656
2989	0.2168692854
2990	0.2168655152
2991	0.2168623557
2992	0.216859638
2993	0.2168566048
2994	0.2168526639
2995	0.2168472914
2996	0.2168433653
2997	0.2168411345
2998	0.2168386084
2999	0.2168360355
3000	0.2168342243
3001	0.2168336407
3002	0.2168310503
3003	0.2168282782
3004	0.216827432
3005	0.2168260859
3006	0.2168237413
3007	0.2168213316
3008	0.2168198539
3009	0.2168185662
3010	0.2168176313
3011	0.2168121642
3012	0.2168071132
3013	0.2168011641
3014	0.2167972592
3015	0.216794559
3016	0.2167894295
3017	0.2167864208
3018	0.2167825327
3019	0.2167824868
3020	0.2167790422
3021	0.2167756023
3022	0.2167726685
3023	0.2167704104
3024	0.2167694004
3025	0.2167682666
3026	0.2167667626
3027	0.2167638021
3028	0.2167623005
3029	0.2167591075
3030	0.2167590815
3031	0.2167545022
3032	0.2167516425
3033	0.2167480474
3034	0.216746653
3035	0.2167429008
3036	0.2167402984
3037	0.2167392607
3038	0.2167381311
3039	0.2167381156
3040	0.2167354477
3041	0.2167347248
3042	0.2167298572
3043	0.2167295736
3044	0.2167238709
3045	0.2167211738
3046	0.2167182666
3047	0.2167156141
3048	0.2167145128
3049	0.2167105761
3050	0.2167081274
3051	0.2167039979
3052	0.2167039823
3053	0.2166997072
3054	0.216695951
3055	0.216692464
3056	0.2166903014
3057	0.2166874728
3058	0.2166837479
3059	0.216680753
3060	0.2166791782
3061	0.216676698
3062	0.2166748397
3063	0.2166745802
3064	0.2166725397
3065	0.2166683234
3066	0.2166641319
3067	0.2166603718
3068	0.2166563597
3069	0.2166536122
3070	0.2166487185
3071	0.2166470642
3072	0.2166447977
3073	0.2166441658
3074	0.216641198
3075	0.2166388764
3076	0.2166345755
3077	0.2166316242
3078	0.2166268732
3079	0.2166240694
3080	0.2166209071
3081	0.2166175889
3082	0.21661409
3083	0.216610016
3084	0.2166061678
3085	0.2166037199
3086	0.2165998156
3087	0.2165960851
3088	0.2165932166
3089	0.2165905335
3090	0.2165905163
3091	0.2165862729
3092	0.2165849343
3093	0.2165820752
3094	0.2165794548
3095	0.2165755648
3096	0.2165733586
3097	0.2165685586
3098	0.2165649928
3099	0.2165622691
3100	0.216560213
3101	0.216557835
3102	0.2165554386
3103	0.2165537183
3104	0.2165505607
3105	0.21654567
3106	0.2165439865
3107	0.2165397991
3108	0.2165390217
3109	0.216535006
3110	0.2165333058
3111	0.2165316158
3112	0.2165275971
3113	0.2165262703
3114	0.2165246184
3115	0.2165216607
3116	0.2165208331
3117	0.2165184258
3118	0.2165155709
3119	0.2165113893
3120	0.2165080568
3121	0.2165048116
3122	0.2165025924
3123	0.2164999956
3124	0.2164978803
3125	0.2164937534
3126	0.2164905006
3127	0.2164868658
3128	0.2164826877
3129	0.216480468
3130	0.2164781211
3131	0.2164745136
3132	0.2164735319
3133	0.2164732158
3134	0.2164719783
3135	0.2164719475
3136	0.2164672303
3137	0.2164636687
3138	0.2164599513
3139	0.2164572684
3140	0.2164559703
3141	0.2164516645
3142	0.2164479867
3143	0.2164436546
3144	0.2164414008
3145	0.2164395693
3146	0.216436438
3147	0.216436107
3148	0.2164334805
3149	0.2164300333
3150	0.2164252645
3151	0.2164229919
3152	0.2164195938
3153	0.2164152075
3154	0.2164148301
3155	0.2164107714
3156	0.216408911
3157	0.2164078343
3158	0.2164034785
3159	0.2164012962
3160	0.2164000695
3161	0.2163975136
3162	0.2163930862
3163	0.2163883888
3164	0.2163829374
3165	0.2163787281
3166	0.2163766776
3167	0.2163745864
3168	0.2163712253
3169	0.2163693368
3170	0.216366114
3171	0.2163647174
3172	0.2163600016
3173	0.2163565469
3174	0.2163527715
3175	0.2163481961
3176	0.2163457648
3177	0.2163427303
3178	0.2163382901
3179	0.2163361436
3180	0.2163317867
3181	0.216329252
3182	0.2163242509
3183	0.2163232271
3184	0.2163211177
3185	0.2163182416
3186	0.2163137135
3187	0.2163111118
3188	0.2163067982
3189	0.216302593
3190	0.2163004688
3191	0.2162964769
3192	0.216293159
3193	0.2162887736
3194	0.2162852085
3195	0.2162816153
3196	0.2162771324
3197	0.2162740915
3198	0.2162724725
3199	0.2162682727
3200	0.2162642865
3201	0.2162638226
3202	0.2162598237
3203	0.2162569203
3204	0.2162517309
3205	0.2162469972
3206	0.2162431189
3207	0.2162395677
3208	0.2162375986
3209	0.216232926
3210	0.2162297758
3211	0.2162267051
3212	0.2162261586
3213	0.216225217
3214	0.2162228597
3215	0.2162215911
3216	0.2162182034
3217	0.2162160317
3218	0.2162123664
3219	0.2162110444
3220	0.2162106525
3221	0.2162074187
3222	0.2162037535
3223	0.216201934
3224	0.216198512
3225	0.2161938621
3226	0.2161885455
3227	0.2161859796
3228	0.2161829251
3229	0.2161803577
3230	0.2161755879
3231	0.2161727247
3232	0.2161680338
3233	0.2161651691
3234	0.2161634988
3235	0.2161595858
3236	0.2161565361
3237	0.2161521012
3238	0.2161513737
3239	0.2161492317
3240	0.2161471612
3241	0.216141872
3242	0.2161381422
3243	0.2161379154
3244	0.2161345283
3245	0.216132896
3246	0.2161304761
3247	0.216126236
3248	0.2161255603
3249	0.2161235935
3250	0.2161199146
3251	0.2161156645
3252	0.2161148129
3253	0.2161115293
3254	0.2161102241
3255	0.2161055952
3256	0.2161015094
3257	0.216097381
3258	0.2160946128
3259	0.2160935058
3260	0.2160924418
3261	0.2160915899
3262	0.2160909214
3263	0.2160871428
3264	0.2160853536
3265	0.2160835299
3266	0.2160803097
3267	0.216078043
3268	0.2160739185
3269	0.2160692838
3270	0.2160669374
3271	0.2160640653
3272	0.2160622594
3273	0.2160617468
3274	0.2160578053
3275	0.2160560084
3276	0.2160531022
3277	0.2160522159
3278	0.2160499789
3279	0.2160465889
3280	0.2160453151
3281	0.2160451154
3282	0.2160433356
3283	0.2160398218
3284	0.21603586
3285	0.2160310972
3286	0.2160292016
3287	0.2160277312
3288	0.2160247016
3289	0.2160206404
3290	0.216017559
3291	0.2160134446
3292	0.2160113594
3293	0.2160091272
3294	0.2160052997
3295	0.2160029021
3296	0.2160011368
3297	0.2159993653
3298	0.2159964625
3299	0.2159929774
3300	0.2159903183
3301	0.2159862035
3302	0.2159810651
3303	0.2159778434
3304	0.2159736544
3305	0.2159726266
3306	0.2159691421
3307	0.2159674946
3308	0.2159617797
3309	0.2159580049
3310	0.21595493
3311	0.2159528902
3312	0.2159496603
3313	0.2159467177
3314	0.2159426888
3315	0.215939999
3316	0.2159380013
3317	0.215934324
3318	0.2159306292
3319	0.215926515
3320	0.21592465
3321	0.2159206523
3322	0.2159188809
3323	0.215915375
3324	0.2159126836
3325	0.2159120905
3326	0.215910318
3327	0.2159074677
3328	0.2159042552
3329	0.2159010563
3330	0.2158975564
3331	0.2158926106
3332	0.2158897237
3333	0.2158883998
3334	0.2158866631
3335	0.2158850604
3336	0.2158813459
3337	0.2158809059
3338	0.2158790793
3339	0.2158773129
3340	0.2158758281
3341	0.2158753218
3342	0.2158734778
3343	0.2158696085
3344	0.2158668128
3345	0.2158628392
3346	0.2158603407
3347	0.215857014
3348	0.2158523073
3349	0.2158490382
3350	0.2158442492
3351	0.2158420797
3352	0.2158399672
3353	0.2158386291
3354	0.2158357566
3355	0.215832115
3356	0.2158268202
3357	0.2158227862
3358	0.2158214899
3359	0.2158195899
3360	0.2158163781
3361	0.215814654
3362	0.2158116725
3363	0.2158111141
3364	0.2158074681
3365	0.2158072725
3366	0.2158045837
3367	0.2158001859
3368	0.2157993404
3369	0.2157944763
3370	0.2157935022
3371	0.215789668
3372	0.2157873546
3373	0.2157848124
3374	0.2157819405
3375	0.2157785669
3376	0.2157778106
3377	0.2157731235
3378	0.2157692913
3379	0.2157672963
3380	0.2157669843
3381	0.2157637005
3382	0.2157620893
3383	0.2157585443
3384	0.2157547865
3385	0.2157492609
3386	0.2157470122
3387	0.215743094
3388	0.2157386589
3389	0.2157368697
3390	0.2157349362
3391	0.2157313883
3392	0.21572736
3393	0.2157252076
3394	0.2157215335
3395	0.2157207388
3396	0.2157171662
3397	0.2157137
3398	0.2157090839
3399	0.2157054746
3400	0.2157053897
3401	0.2157030194
3402	0.2156994573
3403	0.2156964981
3404	0.21569423
3405	0.2156923542
3406	0.2156910825
3407	0.2156877521
3408	0.2156849686
3409	0.2156812239
3410	0.21567794
3411	0.2156731315
3412	0.2156693341
3413	0.2156655712
3414	0.2156641126
3415	0.2156617545
3416	0.2156585718
3417	0.2156534685
3418	0.2156509941
3419	0.2156472205
3420	0.2156435791
3421	0.2156390955
3422	0.2156356349
3423	0.2156343192
3424	0.2156287021
3425	0.2156264529
3426	0.2156231168
3427	0.215619879
3428	0.2156161874
3429	0.2156132603
3430	0.215608121
3431	0.2156039409
3432	0.2156027931
3433	0.2155980783
3434	0.2155947576
3435	0.2155905191
3436	0.2155857228
3437	0.2155811027
3438	0.2155791197
3439	0.2155747929
3440	0.215572775
3441	0.2155708172
3442	0.2155658218
3443	0.2155621329
3444	0.2155601956
3445	0.2155568498
3446	0.2155532008
3447	0.2155502905
3448	0.2155466379
3449	0.215545059
3450	0.215542565
3451	0.2155396235
3452	0.2155351706
3453	0.2155332333
3454	0.2155300904
3455	0.2155280451
3456	0.2155236213
3457	0.215520243
3458	0.2155178838
3459	0.2155152526
3460	0.2155115124
3461	0.2155078516
3462	0.2155041901
3463	0.2155029528
3464	0.2154988328
3465	0.2154951617
3466	0.215491889
3467	0.2154875873
3468	0.2154834309
3469	0.2154800742
3470	0.21547518
3471	0.2154704654
3472	0.2154683728
3473	0.2154650021
3474	0.2154633496
3475	0.2154593452
3476	0.2154561034
3477	0.2154528008
3478	0.2154496798
3479	0.2154472888
3480	0.2154458864
3481	0.2154415861
3482	0.2154372449
3483	0.2154367105
3484	0.2154356483
3485	0.2154322124
3486	0.2154285722
3487	0.2154241291
3488	0.2154210164
3489	0.2154154582
3490	0.2154119469
3491	0.2154085819
3492	0.2154043962
3493	0.2154004859
3494	0.2153970307
3495	0.2153949946
3496	0.2153929633
3497	0.2153898301
3498	0.2153867286
3499	0.2153830971
3500	0.2153807658
3501	0.2153770976
3502	0.2153737409
3503	0.2153712216
3504	0.2153710927
3505	0.2153673397
3506	0.2153648228
3507	0.2153614335
3508	0.2153558968
3509	0.2153536299
3510	0.215350526
3511	0.2153477266
3512	0.2153457119
3513	0.2153430132
3514	0.2153398958
3515	0.2153373638
3516	0.2153331596
3517	0.2153301737
3518	0.2153260027
3519	0.2153230515
3520	0.2153191819
3521	0.2153142352
3522	0.2153088612
3523	0.2153081325
3524	0.2153049263
3525	0.2153030515
3526	0.2153010003
3527	0.2152978183
3528	0.2152947073
3529	0.2152918111
3530	0.215288909
3531	0.2152869153
3532	0.2152829506
3533	0.2152795198
3534	0.2152790249
3535	0.2152753364
3536	0.2152722255
3537	0.2152662692
3538	0.2152629258
3539	0.215260476
3540	0.2152602747
3541	0.2152563703
3542	0.2152524059
3543	0.2152500615
3544	0.2152467515
3545	0.2152438091
3546	0.2152403158
